Decision Time,
,7.17639923095703e-05,2.31266021728516e-05,2.69412994384766e-05,1.88350677490234e-05,1.69277191162109e-05,1.59740447998047e-05,1.00135803222656e-05,3.91006469726562e-05,2.00271606445312e-05,9.05990600585938e-06,8.10623168945312e-06,7.86781311035156e-06,
,6.31809234619141e-05,2.31266021728516e-05,2.50339508056641e-05,1.9073486328125e-05,1.59740447998047e-05,1.47819519042969e-05,1.00135803222656e-05,4.41074371337891e-05,1.9073486328125e-05,8.82148742675781e-06,7.86781311035156e-06,8.10623168945312e-06,
,6.79492950439453e-05,2.21729278564453e-05,2.59876251220703e-05,1.88350677490234e-05,1.50203704833984e-05,1.50203704833984e-05,1.00135803222656e-05,3.60012054443359e-05,1.81198120117188e-05,8.10623168945312e-06,8.10623168945312e-06,8.10623168945312e-06,
,7.10487365722656e-05,2.40802764892578e-05,2.69412994384766e-05,1.9073486328125e-05,1.69277191162109e-05,1.59740447998047e-05,1.00135803222656e-05,4.10079956054688e-05,2.00271606445312e-05,9.05990600585938e-06,8.10623168945312e-06,6.91413879394531e-06,
,6.19888305664062e-05,2.19345092773438e-05,2.81333923339844e-05,1.88350677490234e-05,1.50203704833984e-05,1.50203704833984e-05,9.05990600585938e-06,3.50475311279297e-05,1.78813934326172e-05,8.10623168945312e-06,8.10623168945312e-06,8.10623168945312e-06,
